Gene.ID	Gene.Symbol	Protein	Gene.description	EarlyOnset_Alzheimer.s.vs..EarlyOnset_Non_demented.foldChange	EarlyOnset_Alzheimer.s.vs..EarlyOnset_Non_demented.pValue	LateOnset_Alzheimer.s.vs..LateOnset_Non_demented.foldChange	LateOnset_Alzheimer.s.vs..LateOnset_Non_demented.pValue
ENSG00000111540	RAB5B	sp|P61020|RAB5B_HUMAN	RAB5B, member RAS oncogene family	-0.449601652295602	0.339724369763761	-0.0964076211591379	0.716876102719621
ENSG00000111605	CPSF6	sp|Q16630|CPSF6_HUMAN	cleavage and polyadenylation specific factor 6	-0.625298550777832	0.109660411907236	-0.126143638565703	0.581696888546672
ENSG00000111640	GAPDH	sp|P04406|G3P_HUMAN	glyceraldehyde-3-phosphate dehydrogenase	0.0642900352859238	0.581826484789569	-0.112445579909322	0.17083934733319
ENSG00000111652	COPS7A	sp|Q9UBW8|CSN7A_HUMAN	COP9 signalosome subunit 7A	-0.0790973511822012	0.405771042979327	-0.0553849624848297	0.374634919019585
ENSG00000111667	USP5	sp|P45974|UBP5_HUMAN	ubiquitin specific peptidase 5	-0.0256825602997234	0.858366246211603	0.0876567398998893	0.298579147697924
ENSG00000111669	TPI1	sp|P60174|TPIS_HUMAN	triosephosphate isomerase 1	-0.526570394203285	0.488205399097323	-0.29119141940851	0.559115470012487
ENSG00000111674	ENO2	sp|P09104|ENOG_HUMAN	enolase 2	0.0401326258583955	0.715310506207	0.111821777932652	0.142249551430965
ENSG00000111696	NT5DC3	sp|Q86UY8|NT5D3_HUMAN	5'-nucleotidase domain containing 3	-0.0537808694676869	0.6927596475729	-0.486495826936647	0.00234365007432263
ENSG00000111716	LDHB	sp|P07195|LDHB_HUMAN	lactate dehydrogenase B	0.125805165897383	0.0804373692515154	0.323037787124953	0.000628142082672507
ENSG00000111726	CMAS	sp|Q8NFW8|NEUA_HUMAN	cytidine monophosphate N-acetylneuraminic acid synthetase	0.122500889231193	0.432599282087203	0.404840316449218	0.00845669921258854
ENSG00000111731	C2CD5	sp|Q86YS7|C2CD5_HUMAN	C2 calcium dependent domain containing 5	-0.030068104325738	0.853782319697097	-0.471183427570122	0.00344145149582808
ENSG00000111737	RAB35	sp|Q15286|RAB35_HUMAN	RAB35, member RAS oncogene family	-0.0798632742618715	0.431774043741464	-0.509096646143736	0.00690374416998039
ENSG00000111801	BTN3A3	sp|O00478|BT3A3_HUMAN	butyrophilin subfamily 3 member A3	-0.0584247058839758	0.818750991293658	-0.0242195602168991	0.880421766552622
ENSG00000111906	HDDC2	sp|Q7Z4H3|HDDC2_HUMAN	HD domain containing 2	-0.579368680316106	0.0627719845018082	0.431359322765806	0.0213447988416107
ENSG00000111907	TPD52L1	sp|Q16890|TPD53_HUMAN	TPD52 like 1	0.175123906875458	0.642998296065398	0.340146897572259	0.205835447320878
ENSG00000111912	NCOA7	sp|Q8NI08|NCOA7_HUMAN	nuclear receptor coactivator 7	0.288170461270912	0.441855336209776	0.0832835784831936	0.71624029581584
ENSG00000111961	SASH1	sp|O94885|SASH1_HUMAN	SAM and SH3 domain containing 1	-0.155998807085714	0.565760168718714	0.0715722704156239	0.69853902431178
ENSG00000112096	SOD2	sp|P04179|SODM_HUMAN	superoxide dismutase 2	0.019367367283337	0.763181594055293	0.258927381987476	0.00164031542105259
ENSG00000112137	PHACTR1	sp|Q9C0D0|PHAR1_HUMAN	phosphatase and actin regulator 1	0.113994438885548	0.484130051737717	-0.496459608617284	0.00450316271932095
ENSG00000112186	CAP2	sp|P40123|CAP2_HUMAN	cyclase associated actin cytoskeleton regulatory protein 2	-0.0376595522377911	0.637795650340957	-0.295916999546111	0.00224022648518113
ENSG00000112210	RAB23	sp|Q9ULC3|RAB23_HUMAN	RAB23, member RAS oncogene family	0.219877441315859	0.0334661127511185	-0.226452483368092	0.00335639172273538
ENSG00000112290	WASF1	sp|Q92558|WASF1_HUMAN	WASP family member 1	0.21560000656036	0.450682917312032	-0.244843244471397	0.210174326486765
ENSG00000112294	ALDH5A1	sp|P51649|SSDH_HUMAN	aldehyde dehydrogenase 5 family member A1	-0.0272613457613507	0.816231256297631	0.0650192534013219	0.354272825823682
ENSG00000112304	ACOT13	sp|Q9NPJ3|ACO13_HUMAN	acyl-CoA thioesterase 13	0.147073332290534	0.416336563234087	-0.478105082536286	0.00801447225756775
ENSG00000112305	SMAP1	sp|Q8IYB5|SMAP1_HUMAN	small ArfGAP 1	-0.194726033461459	0.05547480628802	-0.0734493663189208	0.173685694213241
ENSG00000112335	SNX3	sp|O60493|SNX3_HUMAN	sorting nexin 3	-0.0603318773507269	0.63936789335622	-0.142738690285467	0.119261983043702
ENSG00000112339	HBS1L	sp|Q9Y450|HBS1L_HUMAN	HBS1 like translational GTPase	-0.269825436163075	0.540640410218246	-0.435791045619008	0.153261396458785
ENSG00000112379	ARFGEF3	sp|Q5TH69|BIG3_HUMAN	ARFGEF family member 3	0.319866330764296	0.00440638663241974	-0.200106361692503	0.00152629306083179
ENSG00000112425	EPM2A	sp|O95278|EPM2A_HUMAN	EPM2A glucan phosphatase, laforin	-0.348338203490897	0.592348096749092	-0.435891833635837	0.319604026425718
ENSG00000112531	QKI	sp|Q96PU8|QKI_HUMAN	QKI, KH domain containing RNA binding	0.10248419490388	0.581826484789569	0.11694313059048	0.3496469561153
ENSG00000112640	PPP2R5D	sp|Q14738|2A5D_HUMAN	protein phosphatase 2 regulatory subunit B'delta	0.0367606312322929	0.871640443626224	0.373094780715268	0.0234234260745
ENSG00000112685	EXOC2	sp|Q96KP1|EXOC2_HUMAN	exocyst complex component 2	-0.110334837144817	0.901154895474488	-0.139841776590108	0.776627868510654
ENSG00000112695	COX7A2	sp|P14406|CX7A2_HUMAN	cytochrome c oxidase subunit 7A2	-0.00794433481584632	0.970219230143311	-0.511566322435693	0.00578966772579473
ENSG00000112697	TMEM30A	sp|Q9NV96|CC50A_HUMAN	transmembrane protein 30A	0.74648943258227	0.00145165442668512	-0.0962881149835652	0.0747806288303514
ENSG00000112851	ERBIN	sp|Q96RT1|ERBIN_HUMAN	erbb2 interacting protein	-0.0731566882739632	0.653332630587587	0.487846737830127	0.0226307085946774
ENSG00000112972	HMGCS1	sp|Q01581|HMCS1_HUMAN	3-hydroxy-3-methylglutaryl-CoA synthase 1	7.7176480990221e-05	0.999915035666876	0.23801446949969	0.261582565031945
ENSG00000112992	NNT	sp|Q13423|NNTM_HUMAN	nicotinamide nucleotide transhydrogenase	0.0087567766098289	0.950561828182685	-0.218472478928021	0.0192915042364513
ENSG00000113013	HSPA9	sp|P38646|GRP75_HUMAN	heat shock protein family A (Hsp70) member 9	-0.0618161253711567	0.399575618811973	-0.0183787415251735	0.70808172493832
ENSG00000113048	MRPS27	sp|Q92552|RT27_HUMAN	mitochondrial ribosomal protein S27	0.0490953726539445	0.876521730680358	0.130037042435231	0.465423313435863
ENSG00000113068	PFDN1	sp|O60925|PFD1_HUMAN	prefoldin subunit 1	-0.153800621268833	0.405771042979327	-0.0921217769531354	0.447310802626606
ENSG00000113282	CLINT1	sp|Q14677|EPN4_HUMAN	clathrin interactor 1	-0.0345253702907797	0.921303695510036	-0.168933177182775	0.369442668926648
ENSG00000113312	TTC1	sp|Q99614|TTC1_HUMAN	tetratricopeptide repeat domain 1	-0.333191066178908	0.0512297854876091	-0.0593173547702807	0.482855411972226
ENSG00000113327	GABRG2	sp|P18507|GBRG2_HUMAN	gamma-aminobutyric acid type A receptor subunit gamma2	0.0308959938879999	0.900008317375949	-0.172526296869914	0.211048436187984
ENSG00000113368	LMNB1	sp|P20700|LMNB1_HUMAN	lamin B1	0.0165368655657995	0.937886468216695	0.00781062001608977	0.947616413693299
ENSG00000113387	SUB1	sp|P53999|TCP4_HUMAN	SUB1 regulator of transcription	-0.0727501567474391	0.637679443832837	0.521735801807052	0.00315473664630488
ENSG00000113407	TARS1	sp|P26639|SYTC_HUMAN	threonyl-tRNA synthetase 1	0.0192515740686782	0.938479947700809	0.242943702889616	0.0892141938218231
ENSG00000113448	PDE4D	sp|Q08499|PDE4D_HUMAN	phosphodiesterase 4D	-0.132504241343538	0.728274917517411	-0.307382198705302	0.26061442888763
ENSG00000113522	RAD50	sp|Q92878|RAD50_HUMAN	RAD50 double strand break repair protein	0.113019715220128	0.581014320052386	-0.272967451265545	0.115763456978334
ENSG00000113552	GNPDA1	sp|P46926|GNPI1_HUMAN	glucosamine-6-phosphate deaminase 1	-0.030093724951918	0.581826484789569	0.264972254608464	0.00102695721043596
ENSG00000113558	SKP1	sp|P63208|SKP1_HUMAN	S-phase kinase associated protein 1	-0.0233083069465749	0.896932561659958	0.445577190040897	0.00498905039239311
ENSG00000113578	FGF1	sp|P05230|FGF1_HUMAN	fibroblast growth factor 1	-0.252573543059081	0.266301915449412	0.0673288844532749	0.644218158253888
ENSG00000113643	RARS1	sp|P54136|SYRC_HUMAN	arginyl-tRNA synthetase 1	0.192526065793364	0.328016944905872	-0.0839368912965028	0.509430227674191
ENSG00000113649	TCERG1	sp|O14776|TCRG1_HUMAN	transcription elongation regulator 1	-0.0353221827551024	0.787948008907914	0.186203364168471	0.0546174162470342
ENSG00000113657	DPYSL3	sp|Q14195|DPYL3_HUMAN	dihydropyrimidinase like 3	-0.126166585137845	0.405771042979327	0.314592380609201	0.0182153640044659
ENSG00000113758	DBN1	sp|Q16643|DREB_HUMAN	drebrin 1	-0.0769627601155396	0.585455377757337	0.898854857384019	0.000411996523864786
ENSG00000113763	UNC5A	sp|Q6ZN44|UNC5A_HUMAN	unc-5 netrin receptor A	0.195679191824311	0.199373752841748	-0.0808077113361883	0.306988388279638
ENSG00000113966	ARL6	sp|Q9H0F7|ARL6_HUMAN	ADP ribosylation factor like GTPase 6	-0.128390630001727	0.853782319697097	0.463822861456284	0.275757707339574
ENSG00000114021	NIT2	sp|Q9NQR4|NIT2_HUMAN	nitrilase family member 2	-0.037902453436575	0.746282640637589	-0.0157065251183255	0.839273543455988
ENSG00000114054	PCCB	sp|P05166|PCCB_HUMAN	propionyl-CoA carboxylase subunit beta	0.00166601973539099	0.992671459025257	-0.639056988237797	0.000616633751703897
ENSG00000114098	ARMC8	sp|Q8IUR7|ARMC8_HUMAN	armadillo repeat containing 8	0.193801465393297	0.109660411907236	-0.234400620483162	0.0149367288201993
ENSG00000114115	RBP1	sp|P09455|RET1_HUMAN	retinol binding protein 1	-0.102740776426423	0.566400345388022	-0.0603899726446452	0.61503693855856
ENSG00000114209	PDCD10	sp|Q9BUL8|PDC10_HUMAN	programmed cell death 10	0.0895417634161267	0.896932561659958	-0.1926985942733	0.613155241154079
ENSG00000114302	PRKAR2A	sp|P13861|KAP2_HUMAN	protein kinase cAMP-dependent type II regulatory subunit alpha	0.208299249888585	0.0801457087298575	-0.498213482169696	0.0008021767905405
ENSG00000114353	GNAI2	sp|P04899|GNAI2_HUMAN	G protein subunit alpha i2	-0.066921951687713	0.509766874145753	0.47810191506665	0.00107051677048
ENSG00000114354	TFG	sp|Q92734|TFG_HUMAN	trafficking from ER to golgi regulator	0.0445657237439931	0.773771300570271	0.0673030920244861	0.496901654872656
ENSG00000114383	TUSC2	sp|O75896|TUSC2_HUMAN	tumor suppressor 2, mitochondrial calcium regulator	0.107856064947751	0.488205399097323	-0.462677758564162	0.00494017685226564
ENSG00000114416	FXR1	sp|P51114|FXR1_HUMAN	FMR1 autosomal homolog 1	0.143565915588165	0.327647732613755	-0.0643306818382807	0.493132484581641
ENSG00000114480	GBE1	sp|Q04446|GLGB_HUMAN	1,4-alpha-glucan branching enzyme 1	-0.498226930769436	0.121789314126612	-0.477933484292206	0.036099792065931
ENSG00000114491	UMPS	sp|P11172|UMPS_HUMAN	uridine monophosphate synthetase	-0.00502987365500834	0.966704659048289	-0.22879084799666	0.0397599474604733
ENSG00000114520	SNX4	sp|O95219|SNX4_HUMAN	sorting nexin 4	0.0399041579244966	0.835362291965195	-0.156411068830418	0.190014027480256
ENSG00000114554	PLXNA1	sp|Q9UIW2|PLXA1_HUMAN	plexin A1	-0.0088613102691255	0.954534684339191	-0.429783992602798	0.00217228604473287
ENSG00000114573	ATP6V1A	sp|P38606|VATA_HUMAN	ATPase H+ transporting V1 subunit A	0.0532655432004627	0.669689352632325	-0.159727298174256	0.0774459041804403
ENSG00000114646	CSPG5	sp|O95196|CSPG5_HUMAN	chondroitin sulfate proteoglycan 5	0.141187957854392	0.289253937610262	0.456890545437663	0.0117019803504367
ENSG00000114698	PLSCR4	sp|Q9NRQ2|PLS4_HUMAN	phospholipid scramblase 4	-0.0801289530741395	0.73386617477981	0.142856934164061	0.349755466147513
ENSG00000114742	WDR48	sp|Q8TAF3|WDR48_HUMAN	WD repeat domain 48	0.069686653996797	0.830420982583828	-0.200031349802615	0.306988388279638
ENSG00000114757	PEX5L	sp|Q8IYB4|PEX5R_HUMAN	peroxisomal biogenesis factor 5 like	-0.0545426344681275	0.8950648166145	0.0465547080615921	0.836797716347565
ENSG00000114948	ADAM23	sp|O75077|ADA23_HUMAN	ADAM metallopeptidase domain 23	-0.167142254880581	0.292230358920725	0.699803684498861	0.00726489926400029
ENSG00000115053	NCL	sp|P19338|NUCL_HUMAN	nucleolin	-0.0133158588292233	0.944376395147606	0.55036657447957	0.00254066715326664
ENSG00000115091	ACTR3	sp|P61158|ARP3_HUMAN	actin related protein 3	-0.000578190539810008	0.996928505975522	-0.194054111823521	0.0397400415837786
ENSG00000115159	GPD2	sp|P43304|GPDM_HUMAN	glycerol-3-phosphate dehydrogenase 2	0.0172178192988118	0.896932561659958	-0.0960307517185251	0.202666392914834
ENSG00000115194	SLC30A3	sp|Q99726|ZNT3_HUMAN	solute carrier family 30 member 3	-0.0108882838835006	0.963680363062112	-0.391211423063631	0.0126187551245722
ENSG00000115211	EIF2B4	sp|Q9UI10|EI2BD_HUMAN	eukaryotic translation initiation factor 2B subunit delta	0.278814771844079	0.387451101480886	-0.271947553217498	0.209286210768625
ENSG00000115216	NRBP1	sp|Q9UHY1|NRBP_HUMAN	nuclear receptor binding protein 1	0.324599496920736	0.366830106291518	0.293923673590825	0.222881321047334
ENSG00000115233	PSMD14	sp|O00487|PSDE_HUMAN	proteasome 26S subunit, non-ATPase 14	-0.40962165984498	0.227774882146933	-0.041121826164904	0.86275488912784
ENSG00000115234	SNX17	sp|Q15036|SNX17_HUMAN	sorting nexin 17	0.377899858297708	0.289253937610262	-0.186283189081683	0.381827676367737
ENSG00000115252	PDE1A	sp|P54750|PDE1A_HUMAN	phosphodiesterase 1A	-0.0919533868759454	0.703230071896601	0.248352150622468	0.140304622444459
ENSG00000115275	MOGS	sp|Q13724|MOGS_HUMAN	mannosyl-oligosaccharide glucosidase	-0.379613072601451	0.328016944905872	-0.271265501523286	0.284598343821019
ENSG00000115286	NDUFS7	sp|O75251|NDUS7_HUMAN	NADH:ubiquinone oxidoreductase core subunit S7	-0.0092469207649752	0.871960322565226	-0.40696934353006	0.000167828600981684
ENSG00000115306	SPTBN1	sp|Q01082|SPTB2_HUMAN	spectrin beta, non-erythrocytic 1	-0.0554093155696383	0.327647732613755	0.141848944874927	0.00851973061792805
ENSG00000115310	RTN4	sp|Q9NQC3|RTN4_HUMAN	reticulon 4	-0.0316668939361239	0.810257527607237	0.319732042749682	0.00825781319992945
ENSG00000115355	CCDC88A	sp|Q3V6T2|GRDN_HUMAN	coiled-coil domain containing 88A	-0.0982567335778152	0.328016944905872	0.185302341228978	0.0250209297028221
ENSG00000115364	MRPL19	sp|P49406|RM19_HUMAN	mitochondrial ribosomal protein L19	-0.621307836757886	0.489303772377161	-0.354337275568348	0.548181180771912
ENSG00000115365	LANCL1	sp|O43813|LANC1_HUMAN	LanC like 1	0.08550941562932	0.327747773663967	0.0587617660294647	0.299222086044511
ENSG00000115415	STAT1	sp|P42224|STAT1_HUMAN	signal transducer and activator of transcription 1	-0.0657464051517517	0.634703810469427	-0.0716699566732188	0.42992750545657
ENSG00000115419	GLS	sp|O94925|GLSK_HUMAN	glutaminase	-0.0491348582928808	0.745258621843785	-0.147414011135702	0.153261396458785
ENSG00000115484	CCT4	sp|P50991|TCPD_HUMAN	chaperonin containing TCP1 subunit 4	-0.0964311870694464	0.517537926553608	-0.198738181999284	0.0746867070036352
ENSG00000115514	TXNDC9	sp|O14530|TXND9_HUMAN	thioredoxin domain containing 9	-1.35780250753094	0.0107466965746473	-0.178434259890775	0.060486775830096
ENSG00000115524	SF3B1	sp|O75533|SF3B1_HUMAN	splicing factor 3b subunit 1	-0.0820596109595329	0.795256282820421	-0.129505189521007	0.516553302088388
ENSG00000115541	HSPE1	sp|P61604|CH10_HUMAN	heat shock protein family E (Hsp10) member 1	0.1154721558799	0.211006488616927	-0.484048806399784	0.000614309094910345
ENSG00000115677	HDLBP	sp|Q00341|VIGLN_HUMAN	high density lipoprotein binding protein	0.328368568561711	0.186216439333962	-0.0362166662859131	0.754161242238574
ENSG00000115685	PPP1R7	sp|Q15435|PP1R7_HUMAN	protein phosphatase 1 regulatory subunit 7	0.0263763731762528	0.875921283030046	-0.0979251270301186	0.306033285747629
ENSG00000115808	STRN	sp|O43815|STRN_HUMAN	striatin	0.135725671204594	0.0924614339146225	-0.169480630394993	0.00969529165482042
ENSG00000115840	SLC25A12	sp|O75746|CMC1_HUMAN	solute carrier family 25 member 12	0.0818485427110715	0.201397163892623	-0.274355826112943	0.00127104163630332
ENSG00000115866	DARS1	sp|P14868|SYDC_HUMAN	aspartyl-tRNA synthetase 1	-0.242398993406977	0.169386520646152	-0.0367288368143785	0.733585652566701
ENSG00000115875	SRSF7	sp|Q16629|SRSF7_HUMAN	serine and arginine rich splicing factor 7	-0.483319803587264	0.467152513620647	-0.608507967975337	0.18298776417629
ENSG00000115896	PLCL1	sp|Q15111|PLCL1_HUMAN	phospholipase C like 1 (inactive)	0.173706537402817	0.283755849111815	0.125243453678986	0.239995503443943
ENSG00000115902	SLC1A4	sp|P43007|SATT_HUMAN	solute carrier family 1 member 4	-0.0986311671387246	0.289707304948091	-0.329426265049804	0.00134261050886799
ENSG00000115944	COX7A2L	sp|O14548|COX7R_HUMAN	cytochrome c oxidase subunit 7A2 like	0.0967440143398145	0.244576036260679	-0.742239404992247	0.000125153826690255
ENSG00000115977	AAK1	sp|Q2M2I8|AAK1_HUMAN	AP2 associated kinase 1	0.201990003674354	0.494545092447838	-0.206698591558999	0.292182293441488
ENSG00000116005	PCYOX1	sp|Q9UHG3|PCYOX_HUMAN	prenylcysteine oxidase 1	-0.035659064109493	0.835702812793339	-0.0618470766667585	0.550655806176477
ENSG00000116030	SUMO1	sp|P63165|SUMO1_HUMAN;sp|G2XKQ0|SUMO5_HUMAN	small ubiquitin like modifier 1	-0.0735284062943341	0.780614027694434	0.0248542064050573	0.890276812867453
ENSG00000116106	EPHA4	sp|P54764|EPHA4_HUMAN	EPH receptor A4	-0.132062050507336	0.590722327949467	-0.331976636175803	0.0726205810676664
ENSG00000116120	FARSB	sp|Q9NSD9|SYFB_HUMAN	phenylalanyl-tRNA synthetase subunit beta	-0.0068292496835719	0.937869738022166	0.117392122425514	0.031164128567442
ENSG00000116141	MARK1	sp|Q9P0L2|MARK1_HUMAN	microtubule affinity regulating kinase 1	0.0215315672129061	0.935818046226239	-0.540785587365072	0.00770392658222742
ENSG00000116147	TNR	sp|Q92752|TENR_HUMAN	tenascin R	0.0542745563485028	0.692562145447778	0.0844133015320387	0.337189271510141
ENSG00000116161	CACYBP	sp|Q9HB71|CYBP_HUMAN	calcyclin binding protein	-0.100492853990398	0.53008026095253	0.621084123606418	0.00205187292985645
ENSG00000116171	SCP2	sp|P22307|NLTP_HUMAN	sterol carrier protein 2	0.110598917345174	0.214070397766065	0.32992252935535	0.00202252452135008
ENSG00000116251	RPL22	sp|P35268|RL22_HUMAN	ribosomal protein L22	-0.184659568052967	0.368264340733528	0.179163016173137	0.196075645472968
ENSG00000116266	STXBP3	sp|O00186|STXB3_HUMAN	syntaxin binding protein 3	0.179680149953038	0.373567772097317	0.547803902494058	0.00683523612232587
ENSG00000116288	PARK7	sp|Q99497|PARK7_HUMAN	Parkinsonism associated deglycase	-0.06625418496224	0.883577738765114	-0.220274476906855	0.407078726643999
ENSG00000116337	AMPD2	sp|Q01433|AMPD2_HUMAN	adenosine monophosphate deaminase 2	0.0105349179789253	0.95761907615854	0.212423166115859	0.0523096795565079
ENSG00000116459	ATP5PB	sp|P24539|AT5F1_HUMAN	ATP synthase peripheral stalk-membrane subunit b	-0.16445804792284	0.490467670610885	-0.284104459727213	0.0976996058151985
ENSG00000116489	CAPZA1	sp|P52907|CAZA1_HUMAN	capping actin protein of muscle Z-line subunit alpha 1	-0.317625425584026	0.581826484789569	0.565036909680425	0.165299550464516
ENSG00000116544	DLGAP3	sp|O95886|DLGP3_HUMAN	DLG associated protein 3	-0.539191223750407	0.180639507454201	-0.532515519305477	0.0581325503491179
ENSG00000116560	SFPQ	sp|P23246|SFPQ_HUMAN	splicing factor proline and glutamine rich	-0.034137380952797	0.770257812126242	0.452612438282076	0.0018403701700096
ENSG00000116584	ARHGEF2	sp|Q92974|ARHG2_HUMAN	Rho/Rac guanine nucleotide exchange factor 2	-0.22264558977709	0.394357577490966	-0.49360354809992	0.0234234260745
ENSG00000116586	LAMTOR2	sp|Q9Y2Q5|LTOR2_HUMAN	late endosomal/lysosomal adaptor, MAPK and MTOR activator 2	0.162068982550428	0.313712300584329	0.500136735144499	0.00393888684720136
ENSG00000116649	SRM	sp|P19623|SPEE_HUMAN	spermidine synthase	0.159349731258021	0.493772906740931	-0.38182651465214	0.038052292615215
ENSG00000116661	FBXO2	sp|Q9UK22|FBX2_HUMAN	F-box protein 2	-0.222263093795739	0.328016944905872	0.619794268466504	0.00645608566184881
ENSG00000116675	DNAJC6	sp|O75061|AUXI_HUMAN	DnaJ heat shock protein family (Hsp40) member C6	0.00844890912318874	0.966704659048289	-0.172087868406673	0.093396205851382
ENSG00000116688	MFN2	sp|O95140|MFN2_HUMAN	mitofusin 2	-0.224067063203641	0.173357689118282	-0.443095793404811	0.00522074033013221
ENSG00000116747	RO60	sp|P10155|RO60_HUMAN	Ro60, Y RNA binding protein	-0.0079759920016803	0.966704659048289	-0.0238886472800507	0.818336476686779
ENSG00000116750	UCHL5	sp|Q9Y5K5|UCHL5_HUMAN	ubiquitin C-terminal hydrolase L5	-0.0122713792610938	0.977365275961034	-0.281778759012331	0.236356236972141
ENSG00000116791	CRYZ	sp|Q08257|QOR_HUMAN	crystallin zeta	0.0525735475022676	0.636522418971944	-0.0804564630789931	0.277005637572215
ENSG00000116871	MAP7D1	sp|Q3KQU3|MA7D1_HUMAN	MAP7 domain containing 1	0.178881965593258	0.108358021838138	-0.218519631852459	0.0137612215676111
