Gene.ID	Gene.Symbol	X1.AD_A	X2.AD_A	X3.AD_A	X4.AD_A	X1.AD_B	X2.AD_B	X3.AD_B	X4.AD_B	X1.AD_C	X2.AD_C	X3.AD_C	X4.AD_C
ENSG00000115216	NRBP1	24292	1280.7	28146	40792	19053	1082.5	19371	30372	5658.2	455.63	5246.1	9682.2
ENSG00000115233	PSMD14	53405	2711.4	63387	82561	34845	1353	40786	53655	22855	669.38	26543	33806
ENSG00000115234	SNX17	84308	5193.5	92635	127510	17967	1194.8	26253	25030	NA	NA	NA	NA
ENSG00000115252	PDE1A	149210	9727.5	198000	304770	22686	898.15	26937	41171	64179	3357.4	70383	102830
ENSG00000115275	MOGS	10956	505.06	14945	16690	53502	2981.1	66800	74695	4306.6	110.11	4957.9	5204.8
ENSG00000115286	NDUFS7	173880	8889.7	203460	206500	123960	6024.6	151720	147800	97938	4748.5	114390	112970
ENSG00000115306	SPTBN1	5417300	280190	6163600	9495900	3129400	169640	3746800	5516700	2083500	107560	2441000	3675800
ENSG00000115310	RTN4	527210	26125	482800	690160	275340	13485	220340	353620	209990	10729	168300	271530
ENSG00000115355	CCDC88A	60707	2679.3	57159	86392	33209	1659.4	32297	50007	36055	1675	36758	52920
ENSG00000115364	MRPL19	27867	1290.2	34726	34703	33314	1658.7	40399	40249	9584.7	135.56	11062	12216
ENSG00000115365	LANCL1	575830	32315	746500	1007700	321960	17572	397040	554360	246880	12392	301750	426320
ENSG00000115415	STAT1	89005	4232.2	111240	138180	52738	2995.1	70499	84990	34956	1854	47782	63765
ENSG00000115419	GLS	934290	47945	1068300	1261800	720680	39160	815360	950170	379890	20105	459810	487170
ENSG00000115484	CCT4	524080	28257	568690	786520	296320	13558	327020	480400	133200	6636.4	145670	234260
ENSG00000115514	TXNDC9	35814	823.73	39961	43774	62438	2646	70923	86494	10324	NA	11222	11722
ENSG00000115524	SF3B1	57111	3036.3	71559	81728	31950	1324.9	39831	45309	16091	696.36	19977	25046
ENSG00000115541	HSPE1	1074100	55286	1387200	1452800	657800	35262	860530	876040	257120	13348	347920	343970
ENSG00000115677	HDLBP	4027.3	NA	5508.1	38074	18275	1227.7	21031	36858	11842	681.09	12753	26266
ENSG00000115685	PPP1R7	420740	22483	505070	667350	280470	15071	340110	371910	126060	8108.2	181700	227240
ENSG00000115808	STRN	285450	15774	349330	411990	194880	11032	225680	247880	127220	7382.5	154570	188360
ENSG00000115840	SLC25A12	2091300	107620	2538700	2739700	1246700	63581	1537300	1680900	734680	40909	905910	979760
ENSG00000115866	DARS1	133590	6629.5	149250	203540	71961	3770.4	82162	99693	54113	2526.9	64706	83761
ENSG00000115875	SRSF7	27336	998.54	39397	34495	9779.3	156.12	16097	12340	8404.5	234.29	12260	10201
ENSG00000115896	PLCL1	205430	10940	234660	331850	104720	6336.7	117870	179450	52495	2971.5	58684	87077
ENSG00000115902	SLC1A4	401440	20744	518990	522780	113020	5508.2	131650	144390	75652	4491.1	84044	99055
ENSG00000115944	COX7A2L	75025	3804.8	83136	67149	71776	3856.4	82789	61592	88179	4860.1	98244	79501
ENSG00000115977	AAK1	215060	15977	259210	283570	67251	3048.8	78645	89392	20238	1123.2	23662	28179
ENSG00000116005	PCYOX1	457320	24329	540180	719520	263360	13028	335440	452440	111540	5991.9	140380	192290
ENSG00000116030	SUMO1	41390	2105.3	45586	60325	37761	2030	43456	60292	12734	490.83	15615	20384
ENSG00000116106	EPHA4	416930	20937	480370	475000	352870	17661	408220	406360	171550	9664.2	188460	187740
ENSG00000116120	FARSB	945260	50413	979330	1145200	348570	17415	369050	442860	392990	20442	390550	485750
ENSG00000116141	MARK1	80936	4000.8	99307	88701	60276	2620.3	73340	62890	35875	2144.2	41734	40281
ENSG00000116147	TNR	394770	20182	401050	541070	363830	17415	378410	517060	163340	9363.4	172350	233940
ENSG00000116161	CACYBP	151140	7351.4	135140	275260	80709	3586.3	72486	151600	47122	2231.4	46663	82052
ENSG00000116171	SCP2	107290	5548.4	105270	166010	44635	2414.5	44979	73472	36689	2027.2	33582	58924
ENSG00000116251	RPL22	174800	8690.5	194210	274960	92159	4141.7	98024	150230	52186	2125.8	53309	81256
ENSG00000116266	STXBP3	90405	4764.5	87641	177690	45631	2697.4	51723	78996	24959	1408.9	22340	50150
ENSG00000116288	PARK7	169980	8796	193620	249870	11627	513.89	13653	12670	NA	NA	NA	NA
ENSG00000116337	AMPD2	171610	8910	139220	220680	99622	5058.7	84708	129880	66067	2894	56543	89031
ENSG00000116459	ATP5PB	107250	5734.5	125100	138550	35642	1690.7	43500	48205	15131	517.59	18560	19438
ENSG00000116489	CAPZA1	25905	1184.7	24178	41991	14812	348.17	12138	24127	15138	719.09	12389	25391
ENSG00000116544	DLGAP3	19613	954.7	18173	16766	13680	389.8	14507	13199	8002.7	252.16	7122.5	6852.6
ENSG00000116560	SFPQ	278120	13698	285410	506350	81930	3542.1	89115	157000	80114	3698.2	82453	154400
ENSG00000116584	ARHGEF2	24473	941.42	30885	26813	106050	5590.8	119400	117910	96897	4113.8	101330	107590
ENSG00000116586	LAMTOR2	26290	1372.5	27403	50189	19180	981.54	18671	33799	10197	656.59	10385	20170
ENSG00000116649	SRM	8077.3	400.04	9416.7	9513.7	5195.6	262.17	6928.3	6313.3	3532.3	241.78	4320.1	4828
ENSG00000116661	FBXO2	117040	5528.9	96520	160250	95511	4340.8	93447	138790	36471	1250.1	26339	58453
ENSG00000116675	DNAJC6	590930	29399	638610	773740	371020	16236	363480	488150	244660	10492	257480	327800
ENSG00000116688	MFN2	449960	24891	519410	596360	218100	10668	252230	320410	127900	6911.3	147650	149190
ENSG00000116747	RO60	232370	10922	272510	334870	168170	8706.1	199850	260810	99789	4996	118230	158830
ENSG00000116750	UCHL5	124270	7447.7	155640	153720	69811	3994.1	78333	80869	9482.2	362.42	11897	13618
ENSG00000116791	CRYZ	440540	27501	663570	812330	366010	20411	497760	631800	190860	10519	256830	326990
ENSG00000116871	MAP7D1	213050	12359	238990	265290	100530	5431.7	115270	133720	67211	3529.9	75727	84913
ENSG00000116874	WARS2	101660	5679.2	116150	165830	NA	NA	NA	NA	19221	934.04	21213	32401
ENSG00000116885	OSCP1	16137	1019.3	22570	27150	8102.5	230.03	9825.2	12782	25669	937.54	28345	34759
ENSG00000116903	EXOC8	65375	2911.7	80837	96351	37866	2201.1	46451	57472	20194	973.73	27630	34319
ENSG00000117016	RIMS3	166250	8543	189370	196480	60240	2975.1	71900	72109	46590	2472.3	52396	55893
ENSG00000117054	ACADM	71177	5976.5	107060	171750	NA	NA	NA	NA	8677.9	881.04	21518	31006
ENSG00000117115	PADI2	741170	37907	816010	1343700	443780	20646	475020	916380	312440	15659	341170	589650
ENSG00000117118	SDHB	551160	29503	725160	822070	263320	15061	337750	402700	198140	11807	258090	301330
ENSG00000117143	UAP1	74555	4207.3	87060	114360	43851	2073	44729	64849	27962	1065.5	30414	42489
ENSG00000117266	CDK18	65816	3722.7	70787	100390	39670	1889.5	42677	64597	36179	1758.3	37360	55835
ENSG00000117298	ECE1	19977	975.17	20817	29239	17875	611.91	21626	32656	9343.6	233.25	11294	16020
ENSG00000117305	HMGCL	12490	626.13	18988	20726	20418	1076.9	25492	27287	5898.7	276.63	7124.3	7998.3
ENSG00000117394	SLC2A1	250690	11885	240200	289630	96857	4968	97415	114900	45483	2408.1	46622	53532
ENSG00000117448	AKR1A1	1689100	90952	2038500	2959300	1017700	52114	1280300	1870600	657180	31391	831180	1220200
ENSG00000117450	PRDX1	1604100	80370	1673600	3486600	904930	46615	897970	2220800	680140	32896	657750	1709000
ENSG00000117528	ABCD3	78806	3827	84060	109870	38939	1642.6	41641	50359	26470	813.75	25631	35203
ENSG00000117592	PRDX6	858560	32877	997860	1798900	1101300	69268	1376200	2680300	388040	15176	418520	792470
ENSG00000117593	DARS2	119480	6242.3	129070	138090	6394.2	182.2	9014.6	7235.8	21807	935.35	23947	25555
ENSG00000117632	STMN1	1014600	53685	1247700	1416700	446030	21034	489610	560250	356430	17665	369450	402760
ENSG00000117640	MTFR1L	43971	2233.7	41390	62829	38301	1696.3	38782	47472	24976	1249.9	29028	33475
ENSG00000117691	NENF	71753	2695.9	67528	99611	76659	2926.8	73855	111410	51827	2011	47315	73031
ENSG00000117748	RPA2	NA	NA	NA	NA	26211	1605.2	34954	41619	26867	1241.9	34241	40387
ENSG00000117791	MTARC2	633910	33426	811080	976800	207530	11410	269280	347220	115650	6598.7	164950	200390
ENSG00000117868	ESYT2	NA	NA	NA	112900	107170	4669.4	114370	172420	107960	4842.1	120710	143200
ENSG00000117984	CTSD	1497100	78570	1758700	2227600	818960	40698	967510	1224200	460490	22474	544490	682490
ENSG00000118137	APOA1	201770	8736.6	156470	329260	38204	2210.5	32284	137010	111460	4600.9	72689	156090
ENSG00000118160	SLC8A2	71519	3248.8	82034	99780	36064	1267.2	35510	45282	23194	688.62	25667	32075
ENSG00000118271	TTR	68780	4061.1	72828	67481	NA	NA	NA	NA	18230	479.35	20367	21109
ENSG00000118298	CA14	NA	NA	NA	NA	31663	1896.5	32219	55329	22630	985.81	23548	38086
ENSG00000118473	SGIP1	260470	13474	269400	272690	140240	6170.6	142700	132090	83346	3904	84838	73354
ENSG00000118705	RPN2	NA	NA	NA	NA	70739	3172	80978	90029	45266	1869.3	52315	59636
ENSG00000118873	RAB3GAP2	399700	18559	433960	530820	200630	8830.1	208940	244870	105540	5234.4	122660	132300
ENSG00000119013	NDUFB3	105760	3939.6	109250	106650	NA	NA	NA	NA	99403	4633.9	101750	99500
ENSG00000119125	GDA	948780	48826	814550	1353100	672710	35493	584860	973270	352800	17383	304500	462230
ENSG00000119139	TJP2	65117	2956.2	75270	149350	118730	5710.3	140140	223760	120650	5357.9	124700	204820
ENSG00000119280	C1orf198	104530	5336.3	150860	177280	25121	1053.3	36996	43420	20381	825.61	33204	32512
ENSG00000119318	RAD23B	179200	8140.8	181430	295080	88248	4255	90912	148190	70497	3247.3	69849	120640
ENSG00000119383	PTPA	394280	18890	516190	669180	215300	9892.5	290410	374030	130770	7688.2	191100	235860
ENSG00000119396	RAB14	409620	19735	448150	639290	211010	9568	244900	344140	137310	7455.8	154790	215390
ENSG00000119401	TRIM32	110790	7160.5	100120	194360	32908	2366.6	26972	56253	23157	1160.7	20320	37361
ENSG00000119414	PPP6C	62778	2671.9	77290	101300	29577	1199.4	39077	48786	NA	NA	NA	NA
ENSG00000119431	HDHD3	65695	4274	69922	120900	22502	1491.8	24855	46020	15234	591.77	16711	31862
ENSG00000119471	HSDL2	80115	3622.8	93675	98930	14842	514.52	15085	18604	NA	NA	NA	NA
ENSG00000119487	MAPKAP1	NA	NA	NA	NA	3101.9	137.67	3155.9	3624	2226.3	55.175	2361.5	2352.2
ENSG00000119541	VPS4B	102710	5453.6	114540	155750	NA	NA	NA	NA	27503	1635.3	32009	42893
ENSG00000119638	NEK9	77385	4724.6	116520	116570	38464	2060.4	54005	55105	27872	1521.2	41657	42461
ENSG00000119640	ACYP1	181920	8873.6	188840	247630	77673	3626.7	70445	119170	57409	2667.1	57628	82688
ENSG00000119689	DLST	666740	33292	708290	861010	366170	18029	402780	488240	354970	17942	372410	460970
ENSG00000119711	ALDH6A1	984680	50198	1175100	1435500	688620	35712	825250	1017500	521740	27058	605450	742740
ENSG00000119723	COQ6	88480	4755.5	124350	108250	40872	1989.8	56912	49575	17145	687.22	24729	20165
ENSG00000119782	FKBP1B	18155	941.46	19467	20294	15055	655.92	14837	16241	16711	508.04	19773	23692
ENSG00000119787	ATL2	115500	5809.3	125670	169510	42838	1858.3	48626	68213	27752	1238.3	31451	44058
ENSG00000119862	LGALSL	354300	19629	462340	538540	205810	11629	252560	307990	120940	5935.8	143070	177500
ENSG00000119865	CNRIP1	90281	4575.1	139700	125100	65819	3365.1	94089	100860	18211	632.94	23487	29229
ENSG00000119979	DENND10	162460	8128.7	186190	286540	168400	8751.5	199960	286290	63835	2773.3	73845	107960
ENSG00000120053	GOT1	1472200	73322	1464100	2159800	734400	34245	697860	1129300	536010	27632	518790	836390
ENSG00000120063	GNA13	134970	7082.4	155730	286870	137540	6795	150710	286110	123750	6040	139150	236430
ENSG00000120251	GRIA2	358410	17290	355810	553830	137240	7146.2	141070	223210	96271	4691.6	98844	142980
ENSG00000120254	MTHFD1L	84029	5097.1	102770	108650	73778	3560.4	90106	97290	33768	1313	37060	42506
ENSG00000120265	PCMT1	109430	5164.6	104300	153500	55803	2911.3	54993	78278	41517	1986.1	38616	56723
ENSG00000120437	ACAT2	66117	3355	89178	100210	33955	1873.6	46484	54642	10031	514.3	13571	16737
ENSG00000120438	TCP1	548400	25801	594700	684130	296510	14708	326030	386150	231480	11558	254760	322200
ENSG00000120549	KIAA1217	241950	12705	259740	296130	82146	4555.6	83175	102780	137210	6971.2	138970	202690
ENSG00000120694	HSPH1	654390	36352	629010	988300	367120	16311	373770	555910	222130	9727.3	215450	331760
ENSG00000120705	ETF1	191220	10345	221810	276290	46335	1329.8	50621	76752	30410	1558	34924	55059
ENSG00000120860	WASHC3	119310	7832.6	159400	162380	123040	8673.7	169730	148960	71321	4558	92984	87652
ENSG00000120885	CLU	473400	23630	593630	945750	387860	19154	474010	742480	387450	19219	472450	711070
ENSG00000120899	PTK2B	560030	29365	689140	852410	304480	16302	361570	474670	184380	9063.4	232190	291300
ENSG00000120910	PPP3CC	67552	2367.8	77995	93236	25554	955	28763	36895	16166	530.36	18882	22561
ENSG00000120913	PDLIM2	9165	342.6	13364	16270	4275.2	190.29	6988.7	7110.9	NA	NA	NA	NA
ENSG00000120915	EPHX2	121970	6641	129000	171550	168810	9375.4	191270	239230	50696	2475.3	52940	74628
ENSG00000120948	TARDBP	11027	451.65	13405	17506	4812.6	77.841	5850.5	7873.2	4554.6	144.46	6921.4	7369.6
ENSG00000121022	COPS5	133700	7740.1	163530	166470	65216	3099.6	73622	87197	38220	1972.9	45243	50436
ENSG00000121057	AKAP1	13530	534.49	17186	17472	7044.9	231.39	10037	8983	4412.1	239.37	6036.7	6253.1
ENSG00000121390	PSPC1	NA	NA	NA	NA	68205	3506.6	72744	95384	62195	2593.9	66668	96557
ENSG00000121691	CAT	100610	4285.1	94781	99876	138090	6422.1	130690	138560	54631	2452.9	54494	54938
ENSG00000121769	FABP3	1014900	46775	949680	1499500	540450	28129	523180	778440	312270	13851	294760	450040
ENSG00000122126	OCRL	153840	7358.5	205920	290970	75550	3887	79481	121970	30289	1785.1	37414	54960
ENSG00000122218	COPA	161640	8582.6	175390	217430	122250	6587.7	138740	176890	64997	3221.8	70032	93043
ENSG00000122359	ANXA11	79303	4002.3	89869	157770	60706	3845.1	74114	115540	34002	1328	38460	66226
ENSG00000122378	PRXL2A	218990	11068	334350	466710	48172	2885.2	105150	135790	NA	NA	54529	70414
ENSG00000122545	SEPTIN7	2193300	114410	2312000	3228200	935760	45132	970980	1361000	738230	38244	798160	1121300
ENSG00000122566	HNRNPA2B1	430930	21061	299650	838190	335890	15174	242780	646940	268840	13227	168760	537000
ENSG00000122694	GLIPR2	143130	6591	215570	299500	92938	4635	122750	174000	62711	2775.8	85041	113560
ENSG00000122705	CLTA	11153	449.64	10876	255910	2639.4	182.65	2345.1	162680	NA	NA	NA	33197
ENSG00000122733	PHF24	10913	354.36	12203	9771.4	6223.3	138.51	7150.9	5504	5240.1	NA	5081.6	4514
ENSG00000122756	CNTFR	67837	2824.1	86001	96622	25736	1489.6	30370	31159	NA	NA	NA	NA
ENSG00000122778	KIAA1549	NA	NA	NA	NA	49633	2689.4	54561	53899	22740	926.62	25779	25474
ENSG00000122873	CISD1	138360	6914.8	130880	132920	80085	4246.2	92914	85351	84542	3666.1	90316	87876
ENSG00000122958	VPS26A	395200	22944	452800	521130	87829	4667.3	108350	119940	51924	3013	62411	69940
ENSG00000122966	CIT	97165	3779.3	122760	140670	134950	5482.4	146990	179720	87514	3560.2	92300	112220
ENSG00000122971	ACADS	73514	4184.1	143890	144330	22587	1391.5	72798	68854	14036	855.2	36493	34705
ENSG00000123104	ITPR2	69597	4646	85332	115230	33278	1606.1	42944	53077	NA	NA	NA	NA
ENSG00000123119	NECAB1	105540	4234.7	89451	94689	14945	723.72	13318	14461	7196.7	378.28	7581.1	7492.1
ENSG00000123130	ACOT9	129420	5746.2	152120	207250	60916	3296.9	65251	93864	32941	1766.9	36237	51586
ENSG00000123159	GIPC1	22688	2336.1	45754	52774	28858	1451.5	38692	52863	10738	377.67	15794	20748
ENSG00000123213	NLN	248500	11977	303050	320030	104850	4784	131540	138930	71021	3333.1	83274	91598
ENSG00000123360	PDE1B	130220	5592.4	140160	162870	64145	3033.5	72366	82384	71800	3253.4	75761	92352
ENSG00000123384	LRP1	307450	15234	399960	544740	161610	7287.2	186100	234680	82263	3853.6	103850	133610
ENSG00000123395	ATG101	66120	3288	90467	87882	NA	NA	NA	NA	13099	554.74	18866	18646
ENSG00000123472	ATPAF1	261510	13659	282840	354680	105400	5190.4	116120	149770	52907	2812	56689	72559
ENSG00000123545	NDUFAF4	338700	16644	338010	497980	239420	11484	219790	335920	19047	646.48	20588	24826
ENSG00000123560	PLP1	3960800	213910	4791500	7437200	2676100	157440	3350500	5200300	2207100	124910	2758200	4399800
ENSG00000123595	RAB9A	116300	5752.9	128850	169130	19254	999.99	22250	30321	15152	476.99	16895	22100
ENSG00000123684	LPGAT1	19787	839.54	20158	20703	NA	NA	NA	NA	8374.1	326.65	9840.7	11424
ENSG00000123728	RAP2C	8146	207.05	9890.9	11292	1308.8	42.143	1418.4	1650.3	608.65	NA	684.94	1015.4
ENSG00000123836	PFKFB2	386690	19653	445720	654450	140010	6318.5	161660	249650	90806	4684.9	104390	167460
ENSG00000123992	DNPEP	91199	4704.8	109400	149360	51939	2409.6	64138	79624	72275	3841.4	84274	121920
ENSG00000124126	PREX1	96695	4534.7	118860	159500	65166	3648.3	81664	100950	16247	802.3	18629	30401
ENSG00000124140	SLC12A5	522820	25437	563100	653830	342470	17768	381400	431350	289600	14013	321080	373820
ENSG00000124155	PIGT	77889	4339.5	91244	109210	57120	3038.8	72102	82465	40810	1889.6	48584	55795
ENSG00000124160	NCOA5	38649	1803.8	51337	52018	20558	954.66	28391	28086	13272	628.37	18246	19057
ENSG00000124164	VAPB	234750	10898	228340	305070	174650	8501.1	166990	243690	131010	6026.1	121210	188930
ENSG00000124181	PLCG1	103750	4812.8	155680	154310	42853	2526.2	61407	78217	49847	2533	70104	79381
ENSG00000124194	GDAP1L1	58992	2838.6	70846	99775	32186	1896.5	37929	49430	19303	1047	24903	32071
ENSG00000124207	CSE1L	499350	26152	593740	834800	200290	11097	239410	352010	107550	6240.4	115720	194390
ENSG00000124214	STAU1	12645	562.27	13941	18332	NA	NA	NA	NA	6828.8	207.7	7363.6	11489
ENSG00000124222	STX16	6124.9	184.95	6894.1	6663.3	NA	NA	NA	NA	6750.1	160.29	5343.9	9624.9
ENSG00000124299	PEPD	167880	9728.7	182100	260620	78630	4693.5	83901	123100	105780	5848.6	99670	150310
ENSG00000124313	IQSEC2	543120	30126	526470	849500	319760	15833	310120	466900	119270	6463.2	110790	177830
ENSG00000124357	NAGK	252350	14630	273310	452510	133330	6971.1	159730	224100	77101	3513.3	77648	134980
ENSG00000124406	ATP8A1	323660	19597	445480	592920	108950	6004.1	161960	242640	49276	3502.9	90553	134910
ENSG00000124486	USP9X	103010	5361.6	115190	143000	176610	7537.6	218490	231170	42994	2056.5	54206	59182
ENSG00000124491	F13A1	40849	2120.6	50663	66029	12591	394.34	15255	18622	NA	NA	NA	NA
ENSG00000124507	PACSIN1	990140	51983	863530	1447100	606370	31628	492260	884240	419790	21479	333340	602140
ENSG00000124523	SIRT5	24099	1269.2	55169	61970	NA	NA	11292	14267	4105.4	159.29	15984	18500
ENSG00000124570	SERPINB6	29483	1556.4	40101	57090	13450	667.19	18672	26357	NA	NA	NA	NA
ENSG00000124614	RPS10	151510	7563.5	176270	222100	68632	2666	84616	110060	19054	726.58	21681	27703
ENSG00000124767	GLO1	420230	22058	508850	662340	211900	11454	261400	350680	89241	4556.1	103690	151720
ENSG00000124772	CPNE5	531130	29648	601510	745840	241970	13989	268780	362070	94936	4923.7	104100	149420
ENSG00000124783	SSR1	33178	1832.9	37468	46563	20927	1012	23881	29104	15002	614.64	17621	21487
ENSG00000124802	EEF1E1	65917	3208.5	74002	86567	40844	1980	46104	53411	38298	1572	46620	56916
ENSG00000124942	AHNAK	1720500	82089	1944600	3571000	606590	23713	646150	1320900	442640	16822	492230	974390
ENSG00000125149	PHAF1	106890	5083.9	141170	130460	24003	1117.1	29509	27799	31358	1603.3	40039	35637
ENSG00000125166	GOT2	1233100	64825	1529000	1821300	561150	28434	669730	825600	373580	18152	417870	536780
ENSG00000125249	RAP2A	469630	21947	589580	769770	217190	11519	264000	337230	119710	6350.9	141220	181960
ENSG00000125458	NT5C	72005	3683	100680	131300	68997	2894.3	104340	146000	115210	7008.8	177500	249730
ENSG00000125503	PPP1R12C	75609	4080.4	81046	103300	32464	1657.6	33651	44552	2982.6	NA	3637.7	5356.5
ENSG00000125648	SLC25A23	93656	4992.9	101050	108580	5524	525.23	8624.4	10303	10316	498.17	13908	14368
ENSG00000125675	GRIA3	NA	NA	17690	18163	12250	671.56	29732	30291	6103.2	191.97	16979	17768
ENSG00000125676	THOC2	13319	859.08	12836	14576	12919	414.54	10874	14339	9346.8	693.58	9641.2	11297
ENSG00000125730	C3	110710	5966.8	98865	238770	154380	6924.2	139010	345150	98836	5278.9	89423	191740
ENSG00000125743	SNRPD2	29999	1900.7	33835	46392	24578	1318	25241	35826	59498	2847.4	63607	87620
ENSG00000125772	GPCPD1	NA	NA	NA	NA	28497	1498.2	25323	32394	13292	590.95	12814	15850
ENSG00000125814	NAPB	1290400	77720	1675600	2036700	721320	42974	987990	1151300	376000	21203	490010	567290
ENSG00000125821	DTD1	85337	3833.3	104180	118890	44837	2202.8	55447	60527	25781	1228.4	31816	36983
ENSG00000125827	TMX4	207570	11868	272240	296200	NA	NA	NA	NA	53831	2871.5	71157	84426
ENSG00000125844	RRBP1	158140	7520.9	213800	270450	41499	1754	50262	57482	30776	1414	35625	39736
ENSG00000125868	DSTN	337220	17174	419460	556950	146370	7772.4	181640	243080	113600	5673.6	146740	195510
ENSG00000125912	NCLN	85619	4852.9	110670	103720	33808	1584.5	41176	42614	21883	919.75	30443	29655
ENSG00000125970	RALY	58265	2948.7	76686	101940	70660	3139.4	83499	114300	47906	2723.7	54434	74812
ENSG00000126016	AMOT	11762	437.88	19096	15794	5370.8	239.23	8480.3	7602	NA	NA	NA	NA
ENSG00000126214	KLC1	8934.5	431.02	8027.7	11129	NA	NA	NA	NA	15223	511.19	16385	20550
